company_code,news_id,sentiment_score,sentiment_level
LDOS,5382,0.000000,Neutral
LMT,5383,0.150726,Somewhat-Bullish
NOC,5383,0.150726,Somewhat-Bullish
LDOS,5383,0.495703,Bullish
RTX,5383,0.150726,Somewhat-Bullish
LDOS,5384,0.067374,Neutral
LDOS,5385,0.216037,Somewhat-Bullish
LDOS,5386,0.185236,Somewhat-Bullish
HII,5387,0.190294,Somewhat-Bullish
LDOS,5387,0.145409,Neutral
LDOS,5388,0.338495,Somewhat-Bullish
ROST,5389,0.150277,Somewhat-Bullish
AIZ,5389,0.123261,Neutral
FTNT,5389,0.138007,Neutral
LDOS,5389,0.180458,Somewhat-Bullish
RJF,5389,0.132527,Neutral
HII,5390,0.000000,Neutral
TDG,5390,0.286577,Somewhat-Bullish
BA,5390,-0.103043,Neutral
LDOS,5390,0.099374,Neutral
LDOS,5391,0.195789,Somewhat-Bullish
TGT,5392,-0.054661,Neutral
LMT,5392,0.150479,Somewhat-Bullish
NOC,5392,0.150479,Somewhat-Bullish
TSLA,5392,0.010136,Neutral
BAC,5392,0.000000,Neutral
HD,5392,-0.054661,Neutral
GD,5392,0.150479,Somewhat-Bullish
AMZN,5392,-0.021586,Neutral
LDOS,5392,0.150479,Somewhat-Bullish
WMT,5392,-0.027370,Neutral
LDOS,5393,0.573504,Bullish
LMT,5394,0.136502,Neutral
LDOS,5394,0.194379,Somewhat-Bullish
RTX,5394,0.194379,Somewhat-Bullish
LDOS,5395,0.447373,Bullish
TXT,5396,0.024695,Neutral
LMT,5396,0.117976,Neutral
NOC,5396,0.081377,Neutral
TDY,5396,0.024695,Neutral
HII,5396,0.034095,Neutral
GD,5396,0.072015,Neutral
LDOS,5396,0.138137,Neutral
LDOS,5397,0.078235,Neutral
TXT,5398,0.024801,Neutral
LMT,5398,0.163544,Somewhat-Bullish
NOC,5398,0.112735,Neutral
TDY,5398,0.024801,Neutral
HII,5398,0.047886,Neutral
GD,5398,0.072043,Neutral
LDOS,5398,0.190867,Somewhat-Bullish
HII,5399,0.000000,Neutral
LDOS,5399,0.098893,Neutral
NOC,5399,0.240563,Somewhat-Bullish
SPGI,5400,0.142830,Neutral
LDOS,5400,0.000000,Neutral
LMT,5401,0.223881,Somewhat-Bullish
NOC,5401,0.013770,Neutral
LDOS,5401,0.392446,Bullish
TDY,5402,0.058490,Neutral
TXT,5402,0.000000,Neutral
BA,5402,0.131951,Neutral
LDOS,5402,0.095828,Neutral
LDOS,5403,0.128151,Neutral
LMT,5404,0.000000,Neutral
LDOS,5404,-0.052349,Neutral
LDOS,5405,0.325210,Somewhat-Bullish
TXT,5406,-0.112439,Neutral
LDOS,5406,0.122416,Neutral
NOC,5406,0.000000,Neutral
LMT,5407,0.053129,Neutral
NOC,5407,0.133386,Neutral
GD,5407,0.133386,Neutral
LDOS,5407,0.133386,Neutral
TDY,5408,0.219960,Somewhat-Bullish
LDOS,5408,0.094135,Neutral
NOC,5408,0.000000,Neutral
AMZN,5409,0.154922,Somewhat-Bullish
LDOS,5409,0.241089,Somewhat-Bullish
LMT,5410,0.148730,Neutral
BA,5410,0.213133,Somewhat-Bullish
LDOS,5410,0.148730,Neutral
LDOS,5411,0.098577,Neutral
NOC,5411,0.000000,Neutral
RTX,5411,0.370037,Bullish
TXT,5412,0.128781,Neutral
LDOS,5412,0.092381,Neutral
NOC,5412,0.000000,Neutral
TXT,5413,0.174901,Somewhat-Bullish
NOC,5413,0.174901,Somewhat-Bullish
LDOS,5413,0.583058,Bullish
RTX,5413,0.174901,Somewhat-Bullish
LDOS,5414,0.206537,Somewhat-Bullish
LMT,5415,0.158136,Somewhat-Bullish
TDG,5415,0.158136,Somewhat-Bullish
LDOS,5415,0.158136,Somewhat-Bullish
LDOS,5416,0.302340,Somewhat-Bullish
DAL,5417,0.088111,Neutral
COR,5417,0.153733,Somewhat-Bullish
DIS,5417,0.088111,Neutral
LDOS,5417,0.147773,Neutral
RJF,5417,0.088111,Neutral
LDOS,5418,0.416436,Bullish
HWM,5419,0.302127,Somewhat-Bullish
LDOS,5419,0.197114,Somewhat-Bullish
LDOS,5420,0.553388,Bullish
LDOS,5421,0.592231,Bullish
LDOS,5422,0.387787,Bullish
LDOS,5423,0.110654,Neutral
RTX,5423,0.110654,Neutral
LDOS,5424,0.378612,Bullish
LDOS,5425,0.146185,Neutral
TRV,5426,0.141654,Neutral
LDOS,5426,0.174972,Somewhat-Bullish
AMT,5427,0.001943,Neutral
IRM,5427,0.001943,Neutral
LDOS,5427,0.000000,Neutral
LDOS,5428,0.123358,Neutral
AMZN,5429,0.134799,Neutral
LDOS,5429,0.239002,Somewhat-Bullish
LDOS,5430,0.083422,Neutral
LDOS,5431,0.267088,Somewhat-Bullish
LDOS,5432,0.358537,Bullish
LDOS,5433,0.242783,Somewhat-Bullish
LDOS,5434,0.269922,Somewhat-Bullish
LDOS,5435,0.441586,Bullish
LDOS,5436,0.268406,Somewhat-Bullish
LDOS,5437,0.464478,Bullish
LDOS,5438,0.181548,Somewhat-Bullish
LDOS,5439,0.121002,Neutral
FTNT,5440,0.144252,Neutral
DIS,5440,0.114885,Neutral
HIG,5440,0.114885,Neutral
LDOS,5440,0.173169,Somewhat-Bullish
RJF,5440,0.114885,Neutral
LDOS,5441,0.369941,Bullish
LDOS,5442,0.592368,Bullish
LDOS,5443,0.593754,Bullish
RTX,5443,0.179417,Somewhat-Bullish
UAL,5444,0.182890,Somewhat-Bullish
MCK,5444,0.148395,Neutral
LDOS,5444,0.387680,Bullish
LDOS,5445,0.319244,Somewhat-Bullish
UAL,5446,0.184225,Somewhat-Bullish
MCK,5446,0.169727,Somewhat-Bullish
LDOS,5446,0.443337,Bullish
LDOS,5447,0.240790,Somewhat-Bullish
ALL,5448,0.057335,Neutral
TSN,5448,0.305087,Somewhat-Bullish
LDOS,5448,0.478737,Bullish
LDOS,5449,0.368868,Bullish
LDOS,5450,0.546492,Bullish
LDOS,5451,0.245655,Somewhat-Bullish
LMT,5452,0.151038,Somewhat-Bullish
LDOS,5452,0.076815,Neutral
AMZN,5453,0.111950,Neutral
LDOS,5453,0.245406,Somewhat-Bullish
LMT,5454,0.200857,Somewhat-Bullish
LDOS,5454,0.192781,Somewhat-Bullish
NOC,5454,0.502262,Bullish
LDOS,5455,0.629887,Bullish
LDOS,5456,0.372609,Bullish
RF,5457,0.219745,Somewhat-Bullish
FTNT,5457,0.148487,Neutral
DIS,5457,0.116166,Neutral
LDOS,5457,0.173561,Somewhat-Bullish
LDOS,5458,0.173585,Somewhat-Bullish
RTX,5458,0.173585,Somewhat-Bullish
LDOS,5459,0.185249,Somewhat-Bullish
LMT,5460,0.139600,Neutral
BA,5460,0.175438,Somewhat-Bullish
LDOS,5460,0.550851,Bullish
LDOS,5461,0.479748,Bullish
LMT,5462,0.195681,Somewhat-Bullish
TDG,5462,0.195681,Somewhat-Bullish
LDOS,5462,0.195681,Somewhat-Bullish
MSFT,5463,0.093497,Neutral
GOOG,5463,0.098453,Neutral
META,5463,0.602494,Bullish
NVDA,5463,0.160027,Somewhat-Bullish
LMT,5463,0.093497,Neutral
ACN,5463,0.093497,Neutral
LDOS,5463,0.093497,Neutral
LDOS,5464,0.442621,Bullish
AMZN,5465,0.116824,Neutral
LDOS,5465,0.261988,Somewhat-Bullish
LDOS,5466,0.319244,Somewhat-Bullish
LDOS,5467,0.465410,Bullish
TXT,5468,0.064571,Neutral
LDOS,5468,0.223773,Somewhat-Bullish
LMT,5469,0.135682,Neutral
LDOS,5469,0.050902,Neutral
RTX,5469,0.050902,Neutral
BA,5470,-0.203976,Somewhat-Bearish
LDOS,5470,0.280937,Somewhat-Bullish
LDOS,5471,0.334552,Somewhat-Bullish
LDOS,5472,0.615826,Bullish
RMD,5473,0.157845,Somewhat-Bullish
LDOS,5473,0.195674,Somewhat-Bullish
TSLA,5474,0.197170,Somewhat-Bullish
GM,5474,0.000000,Neutral
LDOS,5474,0.000000,Neutral
TSLA,5475,0.197170,Somewhat-Bullish
GM,5475,0.000000,Neutral
LDOS,5475,0.000000,Neutral
RF,5476,0.261424,Somewhat-Bullish
DIS,5476,0.132799,Neutral
LDOS,5476,0.204661,Somewhat-Bullish
LDOS,5477,0.276399,Somewhat-Bullish
LDOS,5478,0.206176,Somewhat-Bullish
PFE,5479,0.103268,Neutral
LDOS,5479,0.151768,Somewhat-Bullish
LDOS,5480,0.360836,Bullish
LDOS,5481,0.262527,Somewhat-Bullish
LMT,5482,0.173741,Somewhat-Bullish
GD,5482,0.173741,Somewhat-Bullish
LDOS,5482,0.559627,Bullish
RTX,5482,0.173741,Somewhat-Bullish
WFC,5483,0.023046,Neutral
LDOS,5483,0.370776,Bullish
AMZN,5484,0.116319,Neutral
LDOS,5484,0.266754,Somewhat-Bullish
LMT,5485,0.202760,Somewhat-Bullish
TDG,5485,0.202760,Somewhat-Bullish
LDOS,5485,0.202760,Somewhat-Bullish
LDOS,5486,0.423520,Bullish
LDOS,5487,0.732341,Bullish
MSFT,5488,0.213758,Somewhat-Bullish
GOOG,5488,0.223813,Somewhat-Bullish
META,5488,0.568753,Bullish
NVDA,5488,0.259274,Somewhat-Bullish
LMT,5488,0.093939,Neutral
TSLA,5488,0.184439,Somewhat-Bullish
ACN,5488,0.093939,Neutral
LDOS,5488,0.093939,Neutral
LDOS,5489,0.298796,Somewhat-Bullish
RMD,5490,0.130562,Neutral
LDOS,5490,0.159387,Somewhat-Bullish
WMT,5490,0.138375,Neutral
LDOS,5491,0.154108,Somewhat-Bullish
LDOS,5492,0.391970,Bullish
LDOS,5493,0.492199,Bullish
LDOS,5494,0.643531,Bullish
GOOG,5495,0.126801,Neutral
RF,5495,0.260435,Somewhat-Bullish
LDOS,5495,0.203869,Somewhat-Bullish
LMT,5496,0.177249,Somewhat-Bullish
TDG,5496,0.194629,Somewhat-Bullish
LDOS,5496,0.194629,Somewhat-Bullish
LDOS,5497,0.356573,Bullish
PFE,5498,0.233364,Somewhat-Bullish
LDOS,5498,0.282281,Somewhat-Bullish
DD,5499,0.363796,Bullish
AMZN,5499,0.159150,Somewhat-Bullish
DIS,5499,0.132766,Neutral
LDOS,5499,0.225257,Somewhat-Bullish
LDOS,5500,0.494594,Bullish
STT,5501,0.050212,Neutral
LDOS,5501,0.219298,Somewhat-Bullish
MSFT,5502,0.265620,Somewhat-Bullish
LMT,5502,0.022180,Neutral
ACN,5502,0.000000,Neutral
LDOS,5502,0.000000,Neutral
AMD,5503,0.140807,Neutral
MU,5503,0.144533,Neutral
NVDA,5503,0.361264,Bullish
LDOS,5503,0.296912,Somewhat-Bullish
LDOS,5504,0.460647,Bullish
LDOS,5505,0.596086,Bullish
LDOS,5506,0.673312,Bullish
LDOS,5507,0.476759,Bullish
LDOS,5508,0.327753,Somewhat-Bullish
LDOS,5509,0.262139,Somewhat-Bullish
LDOS,5510,0.191791,Somewhat-Bullish
FTNT,5511,0.121933,Neutral
LDOS,5511,0.145948,Neutral
LDOS,5512,0.268217,Somewhat-Bullish
LDOS,5513,0.319153,Somewhat-Bullish
LDOS,5514,0.330576,Somewhat-Bullish
WFC,5515,0.000000,Neutral
MS,5515,0.049037,Neutral
LDOS,5515,0.063939,Neutral
CDNS,5516,0.118853,Neutral
RCL,5516,0.123949,Neutral
LDOS,5516,0.185623,Somewhat-Bullish
LDOS,5517,0.292100,Somewhat-Bullish
LDOS,5518,0.499000,Bullish
LDOS,5519,0.132107,Neutral
LMT,5520,0.057721,Neutral
LDOS,5520,0.256222,Somewhat-Bullish
LDOS,5521,0.328332,Somewhat-Bullish
NVDA,5522,0.000000,Neutral
LMT,5522,0.000000,Neutral
NOC,5522,0.000000,Neutral
AMD,5522,0.000000,Neutral
GD,5522,-0.111021,Neutral
LDOS,5522,0.145050,Neutral
LDOS,5523,0.222890,Somewhat-Bullish
LDOS,5524,0.579330,Bullish
NOC,5524,0.225158,Somewhat-Bullish
PH,5525,0.221259,Somewhat-Bullish
IR,5525,0.193815,Somewhat-Bullish
MA,5525,0.088237,Neutral
LDOS,5525,0.314779,Somewhat-Bullish
HII,5526,0.173128,Somewhat-Bullish
LDOS,5526,0.082218,Neutral
TDY,5527,0.160872,Somewhat-Bullish
LDOS,5527,0.480859,Bullish
LMT,5528,0.299209,Somewhat-Bullish
LDOS,5528,0.049139,Neutral
RTX,5528,0.049139,Neutral
PH,5529,0.242107,Somewhat-Bullish
IR,5529,0.219252,Somewhat-Bullish
MA,5529,0.108707,Neutral
LDOS,5529,0.349447,Somewhat-Bullish
LDOS,5530,0.579786,Bullish
RMD,5531,0.076829,Neutral
TT,5531,0.121722,Neutral
NTAP,5531,0.143814,Neutral
TRV,5531,0.097212,Neutral
LDOS,5531,0.135762,Neutral
LDOS,5532,0.094964,Neutral
LDOS,5533,0.477995,Bullish
LDOS,5534,0.341821,Somewhat-Bullish
LDOS,5535,0.396505,Bullish
LDOS,5536,0.340204,Somewhat-Bullish
LDOS,5537,0.588175,Bullish
LDOS,5538,0.164976,Somewhat-Bullish
NOC,5538,0.039746,Neutral
LDOS,5539,0.512585,Bullish
LDOS,5540,0.351013,Bullish
LDOS,5541,0.230793,Somewhat-Bullish
LDOS,5542,0.172874,Somewhat-Bullish
LDOS,5543,0.438483,Bullish
LDOS,5544,0.499723,Bullish
LDOS,5545,0.238456,Somewhat-Bullish
LDOS,5546,0.132266,Neutral
LDOS,5547,0.445427,Bullish
LDOS,5548,0.382434,Bullish
LDOS,5549,0.304995,Somewhat-Bullish
LDOS,5550,0.207163,Somewhat-Bullish
LDOS,5551,0.473210,Bullish
NOC,5551,0.465245,Bullish
LDOS,5552,0.231849,Somewhat-Bullish
LDOS,5553,0.250228,Somewhat-Bullish
GD,5554,0.103027,Neutral
LDOS,5554,0.059770,Neutral
NOC,5554,0.059770,Neutral
LDOS,5555,0.258961,Somewhat-Bullish
LMT,5556,0.180242,Somewhat-Bullish
TDG,5556,0.180242,Somewhat-Bullish
LDOS,5556,0.180242,Somewhat-Bullish
RTX,5556,0.423732,Bullish
LDOS,5557,0.479679,Bullish
LMT,5558,0.673099,Bullish
LDOS,5558,0.234453,Somewhat-Bullish
LMT,5559,0.480303,Bullish
LDOS,5559,0.364308,Bullish
RMD,5560,0.090196,Neutral
NTAP,5560,0.098196,Neutral
LDOS,5560,0.124394,Neutral
LDOS,5561,0.309779,Somewhat-Bullish
LDOS,5562,0.216957,Somewhat-Bullish
LMT,5563,0.194595,Somewhat-Bullish
TDG,5563,0.194595,Somewhat-Bullish
LDOS,5563,0.194595,Somewhat-Bullish
LMT,5564,0.570534,Bullish
LDOS,5564,0.585518,Bullish
LMT,5565,0.174110,Somewhat-Bullish
GD,5565,0.174110,Somewhat-Bullish
LDOS,5565,0.541456,Bullish
RTX,5565,0.174110,Somewhat-Bullish
LDOS,5566,0.229737,Somewhat-Bullish
LDOS,5567,0.156542,Somewhat-Bullish
NTAP,5568,0.115921,Neutral
HCA,5568,0.135810,Neutral
LDOS,5568,0.126562,Neutral
LDOS,5569,0.670999,Bullish
WMT,5569,0.187553,Somewhat-Bullish
LDOS,5570,0.171436,Somewhat-Bullish
LDOS,5571,0.176199,Somewhat-Bullish
LDOS,5572,0.437038,Bullish
TXT,5573,0.230094,Somewhat-Bullish
LDOS,5573,0.368103,Bullish
LDOS,5574,0.108772,Neutral
RTX,5574,0.108772,Neutral
LMT,5575,0.119435,Neutral
LDOS,5575,0.051581,Neutral
RTX,5575,0.051581,Neutral
LDOS,5576,0.470221,Bullish
LDOS,5577,0.252549,Somewhat-Bullish
TPL,5578,0.100627,Neutral
GDDY,5578,0.100627,Neutral
LDOS,5578,0.100627,Neutral
LMT,5579,0.539373,Bullish
LDOS,5579,0.574647,Bullish
TPL,5580,0.063626,Neutral
GDDY,5580,0.063626,Neutral
LDOS,5580,0.063626,Neutral
LDOS,5581,0.302213,Somewhat-Bullish
LDOS,5582,0.248509,Somewhat-Bullish
LDOS,5583,0.329437,Somewhat-Bullish
LDOS,5584,0.677723,Bullish
LDOS,5585,0.214467,Somewhat-Bullish
HCA,5586,0.184614,Somewhat-Bullish
LDOS,5586,0.173933,Somewhat-Bullish
LDOS,5587,0.141194,Neutral
LDOS,5588,0.373503,Bullish
LMT,5589,0.234976,Somewhat-Bullish
LDOS,5589,0.150726,Somewhat-Bullish
LDOS,5590,0.376762,Bullish
LDOS,5591,0.311831,Somewhat-Bullish
TDY,5592,0.397857,Bullish
LDOS,5592,0.196742,Somewhat-Bullish
LDOS,5593,0.419720,Bullish
LMT,5594,0.174366,Somewhat-Bullish
TDG,5594,0.174366,Somewhat-Bullish
LDOS,5594,0.174366,Somewhat-Bullish
LDOS,5595,0.205914,Somewhat-Bullish
LDOS,5596,0.150783,Somewhat-Bullish
LMT,5597,0.578502,Bullish
LDOS,5597,0.589003,Bullish
LMT,5598,0.094650,Neutral
LDOS,5598,0.205204,Somewhat-Bullish
LDOS,5599,0.233678,Somewhat-Bullish
LMT,5600,0.145017,Neutral
NOC,5600,0.073934,Neutral
BA,5600,0.260039,Somewhat-Bullish
LDOS,5600,0.454583,Bullish
LDOS,5601,0.475889,Bullish
LDOS,5602,0.472688,Bullish
LDOS,5603,0.394289,Bullish
LDOS,5604,0.261481,Somewhat-Bullish
LDOS,5605,0.169238,Somewhat-Bullish
LDOS,5606,0.239199,Somewhat-Bullish
TT,5607,0.175803,Somewhat-Bullish
LDOS,5607,0.183250,Somewhat-Bullish
LDOS,5608,0.500245,Bullish
LDOS,5609,0.351585,Bullish
LDOS,5610,0.463843,Bullish
LDOS,5611,0.299823,Somewhat-Bullish
LMT,5612,0.328994,Somewhat-Bullish
LDOS,5612,0.173505,Somewhat-Bullish
RTX,5612,0.173505,Somewhat-Bullish
LDOS,5613,0.241857,Somewhat-Bullish
LDOS,5614,0.171008,Somewhat-Bullish
LDOS,5615,0.520300,Bullish
LDOS,5616,0.556290,Bullish
LDOS,5617,0.192373,Somewhat-Bullish
LDOS,5618,0.230879,Somewhat-Bullish
LDOS,5619,0.585730,Bullish
LDOS,5620,0.379324,Bullish
LDOS,5621,0.527814,Bullish
LMT,5622,0.062270,Neutral
LDOS,5622,0.062270,Neutral
LDOS,5623,0.326767,Somewhat-Bullish
LDOS,5624,0.191379,Somewhat-Bullish
ATO,5625,0.243140,Somewhat-Bullish
LDOS,5625,0.297025,Somewhat-Bullish
ATO,5626,0.173680,Somewhat-Bullish
LDOS,5626,0.226957,Somewhat-Bullish
ABBV,5627,0.063870,Neutral
C,5627,0.060596,Neutral
LDOS,5627,0.302679,Somewhat-Bullish
LDOS,5628,0.362555,Bullish
LDOS,5629,0.419181,Bullish
LDOS,5630,0.396994,Bullish
LDOS,5631,0.377377,Bullish
LDOS,5632,0.345372,Somewhat-Bullish
LMT,5633,0.248259,Somewhat-Bullish
LDOS,5633,0.416934,Bullish
TDY,5634,-0.022476,Neutral
HII,5634,0.206648,Somewhat-Bullish
LMT,5634,0.137735,Neutral
LDOS,5634,0.117782,Neutral
TJX,5635,0.224566,Somewhat-Bullish
HCA,5635,0.191633,Somewhat-Bullish
LDOS,5635,0.210209,Somewhat-Bullish
MS,5636,0.000000,Neutral
LDOS,5636,0.219102,Somewhat-Bullish
LDOS,5637,0.118056,Neutral
TDY,5638,-0.023223,Neutral
LMT,5638,0.141974,Neutral
BA,5638,-0.110920,Neutral
LDOS,5638,0.121407,Neutral
LDOS,5639,0.027445,Neutral
TDY,5640,-0.020959,Neutral
TXT,5640,0.083179,Neutral
LMT,5640,0.129367,Neutral
LDOS,5640,0.172019,Somewhat-Bullish
LDOS,5641,0.225391,Somewhat-Bullish
LDOS,5642,0.205133,Somewhat-Bullish
HII,5643,0.175730,Somewhat-Bullish
LDOS,5643,0.115488,Neutral
TXT,5644,0.071819,Neutral
LMT,5644,0.071819,Neutral
NOC,5644,0.071819,Neutral
HII,5644,0.019376,Neutral
GD,5644,0.071819,Neutral
BA,5644,-0.037367,Neutral
LDOS,5644,0.163300,Somewhat-Bullish
LDOS,5645,0.146044,Neutral
LDOS,5646,0.000000,Neutral
NOC,5646,0.164238,Somewhat-Bullish
BA,5647,-0.064545,Neutral
LDOS,5647,0.066308,Neutral
LDOS,5648,0.408518,Bullish
LDOS,5649,0.201075,Somewhat-Bullish
LDOS,5650,0.222281,Somewhat-Bullish
HII,5651,0.000000,Neutral
NOC,5651,0.000000,Neutral
GD,5651,0.000000,Neutral
LDOS,5651,0.000000,Neutral
LDOS,5652,0.327327,Somewhat-Bullish
LDOS,5653,0.571917,Bullish
LDOS,5654,0.468205,Bullish
LDOS,5655,0.460849,Bullish
LMT,5656,0.189690,Somewhat-Bullish
LDOS,5656,0.358528,Bullish
LDOS,5657,0.066448,Neutral
LDOS,5658,0.331747,Somewhat-Bullish
LDOS,5659,0.331306,Somewhat-Bullish
HII,5660,0.466009,Bullish
LDOS,5660,0.487721,Bullish
LDOS,5661,0.384186,Bullish
LDOS,5662,0.198452,Somewhat-Bullish
LDOS,5663,0.107507,Neutral
LDOS,5664,0.390475,Bullish
LDOS,5665,0.183906,Somewhat-Bullish
LDOS,5666,0.203450,Somewhat-Bullish
LDOS,5667,0.591643,Bullish
LDOS,5668,0.426092,Bullish
LDOS,5669,0.238456,Somewhat-Bullish
LDOS,5670,0.605582,Bullish
WAB,5671,0.341432,Somewhat-Bullish
CEG,5671,0.115948,Neutral
VST,5671,0.199944,Somewhat-Bullish
LDOS,5671,0.473441,Bullish
LDOS,5672,0.337275,Somewhat-Bullish
LDOS,5673,0.364949,Bullish
LDOS,5674,0.528306,Bullish
BA,5675,0.315611,Somewhat-Bullish
LDOS,5675,0.226152,Somewhat-Bullish
LDOS,5676,0.201195,Somewhat-Bullish
LDOS,5677,0.386784,Bullish
RMD,5678,0.186755,Somewhat-Bullish
IR,5678,0.178532,Somewhat-Bullish
LDOS,5678,0.257403,Somewhat-Bullish
ATO,5679,0.219296,Somewhat-Bullish
LDOS,5679,0.304792,Somewhat-Bullish
WSM,5680,0.122549,Neutral
LDOS,5680,0.129655,Neutral
RTX,5681,0.138943,Neutral
LDOS,5681,0.138943,Neutral
OXY,5682,0.126057,Neutral
CVX,5682,0.231485,Somewhat-Bullish
LDOS,5682,0.355283,Bullish
LDOS,5683,0.153816,Somewhat-Bullish
LDOS,5684,0.592642,Bullish
LDOS,5685,0.439361,Bullish
LDOS,5686,0.278091,Somewhat-Bullish
LDOS,5687,0.455199,Bullish
RCL,5688,0.389110,Bullish
LDOS,5688,0.460295,Bullish
LDOS,5689,0.370684,Bullish
LDOS,5690,0.261367,Somewhat-Bullish
LDOS,5691,0.233932,Somewhat-Bullish
ORCL,5692,0.071049,Neutral
LDOS,5692,0.446065,Bullish
LDOS,5693,0.170991,Somewhat-Bullish
LDOS,5694,0.326391,Somewhat-Bullish
LDOS,5695,0.504705,Bullish
LDOS,5696,0.482486,Bullish
LMT,5697,0.240966,Somewhat-Bullish
NOC,5697,0.121593,Neutral
LDOS,5697,0.390930,Bullish
LDOS,5698,0.206502,Somewhat-Bullish
WSM,5699,0.171998,Somewhat-Bullish
LDOS,5699,0.196340,Somewhat-Bullish
LDOS,5700,0.317640,Somewhat-Bullish
LDOS,5701,0.271180,Somewhat-Bullish
LDOS,5702,0.169847,Somewhat-Bullish
LDOS,5703,0.333684,Somewhat-Bullish
TXT,5704,0.159828,Somewhat-Bullish
LDOS,5704,0.186823,Somewhat-Bullish
TXT,5705,0.168111,Somewhat-Bullish
LDOS,5705,0.171025,Somewhat-Bullish
GEN,5706,0.214714,Somewhat-Bullish
LDOS,5706,0.186839,Somewhat-Bullish
LDOS,5707,0.287188,Somewhat-Bullish
LDOS,5708,0.169527,Somewhat-Bullish
LDOS,5709,0.504291,Bullish
ATO,5710,0.216807,Somewhat-Bullish
INTU,5710,0.189775,Somewhat-Bullish
LDOS,5710,0.228188,Somewhat-Bullish
LDOS,5711,0.262955,Somewhat-Bullish
LDOS,5712,0.404631,Bullish
LDOS,5713,0.612650,Bullish
NOC,5713,0.590951,Bullish
LDOS,5714,0.319313,Somewhat-Bullish
LDOS,5715,0.272761,Somewhat-Bullish
LDOS,5716,0.319244,Somewhat-Bullish
LDOS,5717,0.236953,Somewhat-Bullish
NVDA,5718,0.164515,Somewhat-Bullish
AVGO,5718,0.094203,Neutral
MU,5718,0.134103,Neutral
TDY,5718,0.185588,Somewhat-Bullish
COIN,5718,0.194107,Somewhat-Bullish
MSFT,5718,0.151850,Somewhat-Bullish
NOW,5718,0.128355,Neutral
LDOS,5718,0.194107,Somewhat-Bullish
LDOS,5719,0.388942,Bullish
LDOS,5720,0.612914,Bullish
LDOS,5721,0.496718,Bullish
ACGL,5722,0.369166,Bullish
WAB,5722,0.369597,Bullish
PGR,5722,0.246639,Somewhat-Bullish
WFC,5722,0.238422,Somewhat-Bullish
LDOS,5722,0.534278,Bullish
ATO,5723,0.225732,Somewhat-Bullish
LDOS,5723,0.262496,Somewhat-Bullish
LDOS,5724,0.201535,Somewhat-Bullish
LDOS,5725,0.503326,Bullish
NTAP,5726,0.175068,Somewhat-Bullish
GLW,5726,0.148633,Neutral
LDOS,5726,0.192019,Somewhat-Bullish
LMT,5727,0.130553,Neutral
NOC,5727,0.000000,Neutral
GD,5727,0.030480,Neutral
LDOS,5727,0.407262,Bullish
UBER,5728,0.147092,Neutral
LMT,5728,0.147092,Neutral
LDOS,5728,0.323470,Somewhat-Bullish
VST,5729,0.065950,Neutral
LDOS,5729,0.065950,Neutral
HAS,5730,0.110661,Neutral
DVA,5730,0.163534,Somewhat-Bullish
LDOS,5730,0.126874,Neutral
LDOS,5731,0.456359,Bullish
RCL,5732,0.066815,Neutral
SMCI,5732,0.055972,Neutral
LDOS,5732,0.085817,Neutral
LDOS,5733,0.262916,Somewhat-Bullish
LDOS,5734,0.158735,Somewhat-Bullish
LDOS,5735,0.415026,Bullish
FSLR,5736,0.138941,Neutral
IVZ,5736,0.324068,Somewhat-Bullish
MRNA,5736,0.121962,Neutral
GRMN,5736,0.105539,Neutral
PFE,5736,0.121962,Neutral
HWM,5736,0.151555,Somewhat-Bullish
LDOS,5736,0.122166,Neutral
LDOS,5737,0.539278,Bullish
HAS,5738,0.143401,Neutral
LDOS,5738,0.257546,Somewhat-Bullish
LDOS,5739,0.622186,Bullish
TFC,5740,0.089913,Neutral
NTRS,5740,0.264627,Somewhat-Bullish
BAC,5740,0.089913,Neutral
LDOS,5740,0.572755,Bullish
LDOS,5741,0.649631,Bullish
OKE,5742,0.016585,Neutral
CRWD,5742,0.269265,Somewhat-Bullish
LDOS,5742,0.571565,Bullish
CVS,5743,0.108242,Neutral
BAC,5743,0.000000,Neutral
WFC,5743,0.161967,Somewhat-Bullish
MS,5743,0.000000,Neutral
UNH,5743,0.113403,Neutral
LDOS,5743,0.085372,Neutral
WMT,5743,0.120830,Neutral
LDOS,5744,0.320754,Somewhat-Bullish
LDOS,5745,0.432935,Bullish
LMT,5746,0.622774,Bullish
LDOS,5746,0.643502,Bullish
LDOS,5747,0.582162,Bullish
PLTR,5747,0.188937,Somewhat-Bullish
LDOS,5748,0.319244,Somewhat-Bullish
GD,5749,0.099065,Neutral
LMT,5749,-0.019970,Neutral
LDOS,5749,0.150759,Somewhat-Bullish
LDOS,5750,0.379467,Bullish
LDOS,5751,0.245539,Somewhat-Bullish
HII,5752,0.237434,Somewhat-Bullish
LDOS,5752,0.119165,Neutral
NFLX,5753,0.019138,Neutral
DAL,5753,0.321994,Somewhat-Bullish
DPZ,5753,0.000000,Neutral
LDOS,5753,0.285698,Somewhat-Bullish
BAC,5754,0.057601,Neutral
WFC,5754,0.057601,Neutral
LDOS,5754,0.457637,Bullish
LDOS,5755,0.307674,Somewhat-Bullish
LDOS,5756,0.041277,Neutral
LDOS,5757,0.324995,Somewhat-Bullish
